2041АА52,01.02.2021,480,178,РТС Ленинский,Экскаватор
2046НТ52,01.02.2021,480,69,РТС Ленинский,Экскаватор
О581УН152,01.02.2021,480,36,РТС Ленинский,Самосвалы для перевозки грузов весом до 15 тонн
62-09НН52,01.02.2021,480,133,РТС Ленинский,Трактор
С309НС152,01.02.2021,480,90,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р354РЕ152,01.02.2021,481,204,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
С352НС152,01.02.2021,480,255,РТС Нижегородский,Грузовые специального назначения
С939АМ152,01.02.2021,480,97,РТС Сормовский,Грузовые специального назначения
2045НТ52,01.02.2021,480,130,РТС Сормовский,Грузовые специального назначения
7894АА52,01.02.2021,480,119,РТС Сормовский,Грузовые специального назначения
С358НС152,01.02.2021,480,167,РТС Заречный,Грузовые специального назначения
7192НР52,01.02.2021,480,186,РТС Заречный,Экскаватор
Р211СС152,01.02.2021,480,16,РТС Заречный,Грузовые специального назначения
5914НР52,01.02.2021,480,151,РТС Заречный,Трактор
Р077ТК152,01.02.2021,540,183,РТС Заречный,Грузовые специального назначения
С340НС152,01.02.2021,480,140,РТС Заречный,Грузовые специального назначения
Р061ТК152,01.02.2021,480,197,Ремонтная бригада РТС Заречный,Грузовые специального назначения
Р038ТК152,01.02.2021,480,112,РТС Нагорный,Грузовые специального назначения
О540УН152,02.02.2021,86400,6,Аварийно-ремонтная служба,Грузовые самосвалы
6807НР52,02.02.2021,86400,138,Аварийно-ремонтная служба,Экскаватор
6808НР52,02.02.2021,86400,32,Аварийно-ремонтная служба,Экскаватор
О016АВ152,02.02.2021,86400,165,Аварийно-ремонтная служба,Грузовые цистерны
Р103ТК152,02.02.2021,86400,416,Аварийно-ремонтная служба,Грузовые специального назначения
С963АМ152,02.02.2021,86400,444,Аварийно-ремонтная служба,Грузовые специального назначения
Р049ТК152,02.02.2021,720,112,Аварийно-ремонтная служба,Грузовые специального назначения
С939АМ152,02.02.2021,480,211,РТС Сормовский,Грузовые специального назначения
7894АА52,02.02.2021,480,145,РТС Сормовский,Грузовые специального назначения
Р064ТК152,02.02.2021,480,79,Ремонтная бригада РТС Сормовский,Грузовые специального назначения
Р436НВ152,02.02.2021,480,279,РТС Ленинский,Грузовые специального назначения
С355НС152,02.02.2021,480,248,РТС Нижегородский,Грузовые специального назначения
Р454НВ152,02.02.2021,480,14,РТС Нижегородский,Грузовые специального назначения
С309НС152,02.02.2021,480,353,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р354РЕ152,02.02.2021,480,288,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
3419АА52,02.02.2021,480,186,РТС Нижегородский,Экскаватор
Р053ТК152,02.02.2021,480,7,Ремонтно-механическая служба,Грузовые специального назначения
7895АА52,02.02.2021,450,92,Электротехническая служба,Грузовые специального назначения
Р038ТК152,02.02.2021,480,146,РТС Нагорный,Грузовые специального назначения
2044НТ52,02.02.2021,480,10,РТС Нагорный,Экскаватор
С358НС152,02.02.2021,480,158,РТС Заречный,Грузовые специального назначения
Р211СС152,02.02.2021,480,57,РТС Заречный,Грузовые специального назначения
Р077ТК152,02.02.2021,480,73,РТС Заречный,Грузовые специального назначения
2046НТ52,02.02.2021,480,149,РТС Заречный,Экскаватор
5914НР52,02.02.2021,480,191,РТС Заречный,Трактор
С340НС152,02.02.2021,480,184,РТС Заречный,Грузовые специального назначения
Р061ТК152,02.02.2021,480,181,Ремонтная бригада РТС Заречный,Грузовые специального назначения
6808НР52,03.02.2021,86400,28,Аварийно-ремонтная служба,Экскаватор
О016АВ152,03.02.2021,86400,112,Аварийно-ремонтная служба,Грузовые цистерны
С963АМ152,03.02.2021,86400,40,Аварийно-ремонтная служба,Грузовые специального назначения
Р049ТК152,03.02.2021,720,116,Аварийно-ремонтная служба,Грузовые специального назначения
Р436НВ152,03.02.2021,480,174,РТС Ленинский,Грузовые специального назначения
О221ХМ152,03.02.2021,480,102,РТС Ленинский,Грузовые специального назначения
2041АА52,03.02.2021,480,89,РТС Ленинский,Экскаватор
2046НТ52,03.02.2021,480,126,РТС Ленинский,Экскаватор
62-09НН52,03.02.2021,480,5,РТС Ленинский,Трактор
С309НС152,03.02.2021,480,268,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р354РЕ152,03.02.2021,480,245,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
С355НС152,03.02.2021,480,250,РТС Нижегородский,Грузовые специального назначения
Р454НВ152,03.02.2021,480,221,РТС Нижегородский,Грузовые специального назначения
С352НС152,03.02.2021,480,75,Ремонтная бригада РТС Нижегородский,Грузовые специального назначения
3419АА52,03.02.2021,480,211,РТС Нижегородский,Экскаватор
Р064ТК152,03.02.2021,480,153,Ремонтная бригада РТС Сормовский,Грузовые специального назначения
С939АМ152,03.02.2021,480,195,РТС Сормовский,Грузовые специального назначения
2045НТ52,03.02.2021,480,244,РТС Сормовский,Грузовые специального назначения
Р053ТК152,03.02.2021,480,129,Ремонтно-механическая служба,Грузовые специального назначения
7895АА52,03.02.2021,480,21,Ремонтно-механическая служба,Грузовые специального назначения
Р061ТК152,03.02.2021,480,274,Ремонтная бригада РТС Заречный,Грузовые специального назначения
Р342РЕ152,03.02.2021,480,7,Ремонтная бригада РТС Заречный,Грузовые специального назначения
7415АА52,03.02.2021,480,202,РТС Заречный,Трактор
С358НС152,03.02.2021,480,275,РТС Заречный,Грузовые специального назначения
Р077ТК152,03.02.2021,480,237,РТС Заречный,Грузовые специального назначения
К218ОТ152,03.02.2021,480,40,РТС Заречный,Грузовые специального назначения
7894АА52,03.02.2021,480,120,РТС Заречный,Экскаватор
7192НР52,03.02.2021,480,228,РТС Заречный,Экскаватор
Р038ТК152,03.02.2021,480,97,РТС Нагорный,Грузовые специального назначения
2044НТ52,03.02.2021,480,22,РТС Нагорный,Экскаватор
Р436НВ152,04.02.2021,480,77,РТС Ленинский,Грузовые специального назначения
О221ХМ152,04.02.2021,480,93,РТС Ленинский,Грузовые специального назначения
2041АА52,04.02.2021,480,46,РТС Ленинский,Экскаватор
2046НТ52,04.02.2021,480,155,РТС Ленинский,Экскаватор
О221ХМ152,06.02.2021,480,135,РТС Ленинский,Грузовые специального назначения
Р354РЕ152,06.02.2021,480,135,РТС Ленинский,Грузовые специального назначения
Р354РЕ152,04.02.2021,480,117,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р064ТК152,04.02.2021,480,188,Ремонтная бригада РТС Сормовский,Грузовые специального назначения
С939АМ152,04.02.2021,480,65,РТС Сормовский,Грузовые специального назначения
2046НТ52,04.02.2021,480,155,РТС Сормовский,Грузовые специального назначения
7895АА52,04.02.2021,480,150,РТС Сормовский,Грузовые специального назначения
Р053ТК152,04.02.2021,480,230,Ремонтно-механическая служба,Грузовые специального назначения
С355НС152,04.02.2021,480,220,РТС Нижегородский,Грузовые специального назначения
С352НС152,04.02.2021,480,120,РТС Нижегородский,Грузовые специального назначения
3419АА52,04.02.2021,480,113,РТС Нижегородский,Экскаватор
Р038ТК152,04.02.2021,480,198,РТС Нагорный,Грузовые специального назначения
2044НТ52,04.02.2021,480,20,РТС Нагорный,Экскаватор
Р077ТК152,04.02.2021,480,103,РТС Заречный,Грузовые специального назначения
С358НС152,04.02.2021,480,79,РТС Заречный,Грузовые специального назначения
7894АА52,04.02.2021,480,105,РТС Заречный,Экскаватор
Р211СС152,04.02.2021,480,28,РТС Заречный,Грузовые специального назначения
С340НС152,04.02.2021,480,313,РТС Заречный,Грузовые специального назначения
7192НР52,04.02.2021,480,153,РТС Заречный,Экскаватор
5914НР52,04.02.2021,480,162,РТС Заречный,Трактор
7894АА52,06.02.2021,480,98,РТС Нижегородский,Экскаватор
С963АМ152,04.02.2021,86400,251,Аварийно-ремонтная служба,Грузовые специального назначения
Р049ТК152,04.02.2021,720,204,Аварийно-ремонтная служба,Грузовые специального назначения
О016АВ152,04.02.2021,86400,10,Аварийно-ремонтная служба,Грузовые цистерны
6808НР52,04.02.2021,86400,125,Аварийно-ремонтная служба,Экскаватор
6807НР52,04.02.2021,86400,73,Аварийно-ремонтная служба,Экскаватор
С988АМ152,06.02.2021,86400,73,Аварийно-ремонтная служба,Грузовые специального назначения
О016АВ152,06.02.2021,86400,183,Аварийно-ремонтная служба,Грузовые цистерны
6808НР52,06.02.2021,86400,127,Аварийно-ремонтная служба,Экскаватор
7192НР52,06.02.2021,480,76,Аварийно-ремонтная служба,Экскаватор
Р103ТК152,06.02.2021,86400,40,Аварийно-ремонтная служба,Грузовые специального назначения
Р436НВ152,06.02.2021,86400,325,Аварийно-ремонтная служба,Грузовые специального назначения
С963АМ152,06.02.2021,86400,266,Аварийно-ремонтная служба,Грузовые специального назначения
Р049ТК152,06.02.2021,720,76,Аварийно-ремонтная служба,Грузовые специального назначения
О540УН152,06.02.2021,86400,12,Аварийно-ремонтная служба,Грузовые самосвалы
О540УН152,07.02.2021,86400,6,Аварийно-ремонтная служба,Грузовые самосвалы
С988АМ152,07.02.2021,86400,39,Аварийно-ремонтная служба,Грузовые специального назначения
6808НР52,07.02.2021,86400,17,Аварийно-ремонтная служба,Экскаватор
С963АМ152,07.02.2021,86400,158,Аварийно-ремонтная служба,Грузовые специального назначения
Р049ТК152,07.02.2021,720,45,Аварийно-ремонтная служба,Грузовые специального назначения
О016АВ152,07.02.2021,86400,45,Аварийно-ремонтная служба,Грузовые цистерны
С988АМ152,05.02.2021,86400,17,Аварийно-ремонтная служба,Грузовые специального назначения
6808НР52,05.02.2021,86400,40,Аварийно-ремонтная служба,Экскаватор
О016АВ152,05.02.2021,86400,91,Аварийно-ремонтная служба,Грузовые цистерны
Р049ТК152,05.02.2021,720,71,Аварийно-ремонтная служба,Грузовые специального назначения
С963АМ152,05.02.2021,86400,361,Аварийно-ремонтная служба,Грузовые специального назначения
Р064ТК152,05.02.2021,480,144,Ремонтная бригада РТС Сормовский,Грузовые специального назначения
2045НТ52,05.02.2021,420,31,РТС Сормовский,Грузовые специального назначения
7895АА52,05.02.2021,420,46,РТС Сормовский,Грузовые специального назначения
С355НС152,05.02.2021,420,87,РТС Нижегородский,Грузовые специального назначения
Р454НВ152,05.02.2021,420,54,РТС Нижегородский,Грузовые специального назначения
3419АА52,05.02.2021,420,38,РТС Нижегородский,Экскаватор
О221ХМ152,05.02.2021,420,141,РТС Ленинский,Грузовые специального назначения
2041АА52,05.02.2021,420,27,РТС Ленинский,Экскаватор
2046НТ52,05.02.2021,420,7,РТС Ленинский,Экскаватор
62-09НН52,05.02.2021,420,113,РТС Ленинский,Трактор
Р053ТК152,05.02.2021,480,156,Ремонтно-механическая служба,Грузовые специального назначения
С309НС152,05.02.2021,420,10,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р354РЕ152,05.02.2021,420,112,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р038ТК152,05.02.2021,420,105,РТС Нагорный,Грузовые специального назначения
2044НТ52,05.02.2021,420,39,РТС Нагорный,Экскаватор
С358НС152,05.02.2021,480,29,РТС Заречный,Грузовые специального назначения
Р077ТК152,05.02.2021,480,323,РТС Заречный,Грузовые специального назначения
7894АА52,05.02.2021,480,49,РТС Заречный,Экскаватор
Р211СС152,05.02.2021,480,30,РТС Заречный,Грузовые специального назначения
С340НС152,05.02.2021,480,123,РТС Заречный,Грузовые специального назначения
7192НР52,05.02.2021,480,89,РТС Заречный,Экскаватор
Р061ТК152,05.02.2021,450,73,Ремонтная бригада РТС Заречный,Грузовые специального назначения
А131УВ152,08.02.2021,480,32,Управление материально-технического обеспечения,Грузовые специального назначения
Р049ТК152,08.02.2021,720,137,Аварийно-ремонтная служба,Грузовые специального назначения
Р064ТК152,08.02.2021,480,71,Ремонтная бригада РТС Сормовский,Грузовые специального назначения
С939АМ152,08.02.2021,480,84,РТС Сормовский,Грузовые специального назначения
2045НТ52,08.02.2021,480,20,РТС Сормовский,Грузовые специального назначения
Р103ТК152,08.02.2021,86400,179,Аварийно-ремонтная служба,Грузовые специального назначения
С963АМ152,08.02.2021,86400,235,Аварийно-ремонтная служба,Грузовые специального назначения
О016АВ152,08.02.2021,86400,202,Аварийно-ремонтная служба,Грузовые цистерны
С988АМ152,08.02.2021,86400,79,Аварийно-ремонтная служба,Грузовые специального назначения
С963АМ152,08.02.2021,480,235,РТС Нижегородский,Грузовые специального назначения
С352НС152,08.02.2021,480,5,РТС Нижегородский,Грузовые специального назначения
3419АА52,08.02.2021,480,154,РТС Нижегородский,Экскаватор
Р077ТК152,08.02.2021,480,215,РТС Заречный,Грузовые специального назначения
С358НС152,08.02.2021,480,102,РТС Заречный,Грузовые специального назначения
7894АА52,08.02.2021,480,77,РТС Заречный,Экскаватор
Р211СС152,08.02.2021,480,48,РТС Заречный,Грузовые специального назначения
С340НС152,08.02.2021,480,274,РТС Заречный,Грузовые специального назначения
7192НР52,08.02.2021,480,144,РТС Заречный,Экскаватор
Р061ТК152,08.02.2021,480,207,Ремонтная бригада РТС Заречный,Грузовые специального назначения
Р436НВ152,08.02.2021,480,142,РТС Ленинский,Грузовые специального назначения
Р038ТК152,08.02.2021,480,100,РТС Нагорный,Грузовые специального назначения
Р358РЕ152,08.02.2021,480,43,Ремонтная бригада РТС Нагорный,Грузовые специального назначения
Р354РЕ152,08.02.2021,480,201,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
А131УВ152,09.02.2021,540,26,Управление материально-технического обеспечения,Грузовые специального назначения
Р064ТК152,09.02.2021,480,75,Ремонтная бригада РТС Сормовский,Грузовые специального назначения
С939АМ152,09.02.2021,480,106,РТС Сормовский,Грузовые специального назначения
2045НТ52,09.02.2021,480,76,РТС Сормовский,Грузовые специального назначения
С988АМ152,09.02.2021,86400,118,Аварийно-ремонтная служба,Грузовые специального назначения
О540УН152,09.02.2021,86400,34,Аварийно-ремонтная служба,Грузовые самосвалы
О016АВ152,09.02.2021,86400,202,Аварийно-ремонтная служба,Грузовые цистерны
6807НР52,09.02.2021,86400,32,Аварийно-ремонтная служба,Экскаватор
Р103ТК152,09.02.2021,86400,496,Аварийно-ремонтная служба,Грузовые специального назначения
С963АМ152,09.02.2021,86400,156,Аварийно-ремонтная служба,Грузовые специального назначения
Р049ТК152,09.02.2021,720,45,Аварийно-ремонтная служба,Грузовые специального назначения
С309НС152,09.02.2021,480,206,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р354РЕ152,09.02.2021,480,268,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р436НВ152,09.02.2021,480,190,РТС Ленинский,Грузовые специального назначения
2041АА52,09.02.2021,480,14,РТС Ленинский,Экскаватор
62-09НН52,09.02.2021,480,350,РТС Ленинский,Трактор
С355НС152,09.02.2021,480,104,РТС Нижегородский,Грузовые специального назначения
Р454НВ152,09.02.2021,480,61,РТС Нижегородский,Грузовые специального назначения
С352НС152,09.02.2021,480,269,РТС Нижегородский,Грузовые специального назначения
3419АА52,09.02.2021,480,211,РТС Нижегородский,Экскаватор
Р358РЕ152,09.02.2021,480,296,Ремонтная бригада РТС Нагорный,Грузовые специального назначения
5913НР52,09.02.2021,480,33,РТС Нагорный,Трактор
Р077ТК152,09.02.2021,480,324,РТС Заречный,Грузовые специального назначения
С358НС152,09.02.2021,480,310,РТС Заречный,Грузовые специального назначения
С340НС152,09.02.2021,480,121,РТС Заречный,Грузовые специального назначения
7192НР52,09.02.2021,480,99,РТС Заречный,Экскаватор
5914НР52,09.02.2021,480,150,РТС Заречный,Трактор
7894АА52,09.02.2021,480,163,РТС Заречный,Экскаватор
А131УВ152,10.02.2021,540,8,Управление материально-технического обеспечения,Грузовые специального назначения
С988АМ152,10.02.2021,86400,39,Аварийно-ремонтная служба,Грузовые специального назначения
С963АМ152,10.02.2021,86400,126,Аварийно-ремонтная служба,Грузовые специального назначения
Р049ТК152,10.02.2021,720,167,Аварийно-ремонтная служба,Грузовые специального назначения
Р103ТК152,10.02.2021,86400,124,Аварийно-ремонтная служба,Грузовые специального назначения
6808НР52,10.02.2021,86400,109,Аварийно-ремонтная служба,Экскаватор
О016АВ152,10.02.2021,86400,124,Аварийно-ремонтная служба,Грузовые цистерны
О540УН152,10.02.2021,86400,19,Аварийно-ремонтная служба,Грузовые самосвалы
С939АМ152,10.02.2021,480,73,РТС Сормовский,Грузовые специального назначения
2045НТ52,10.02.2021,480,80,РТС Сормовский,Грузовые специального назначения
7895АА52,10.02.2021,480,175,РТС Сормовский,Грузовые специального назначения
7895АА52,10.02.2021,-720,175,РТС Нижегородский,Экскаватор
Р436НВ152,10.02.2021,480,110,РТС Ленинский,Грузовые специального назначения
О221ХМ152,10.02.2021,480,83,РТС Ленинский,Грузовые специального назначения
2041АА52,10.02.2021,480,175,РТС Ленинский,Экскаватор
2046НТ52,10.02.2021,480,59,РТС Ленинский,Экскаватор
С309НС152,10.02.2021,480,256,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р354РЕ152,10.02.2021,480,202,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р053ТК152,10.02.2021,480,30,Ремонтно-механическая служба,Грузовые специального назначения
С355НС152,10.02.2021,480,217,РТС Нижегородский,Грузовые специального назначения
С352НС152,10.02.2021,480,187,РТС Нижегородский,Грузовые специального назначения
3419АА52,10.02.2021,480,188,РТС Нижегородский,Экскаватор
Р077ТК152,10.02.2021,480,340,РТС Заречный,Грузовые специального назначения
С358НС152,10.02.2021,480,15,РТС Заречный,Грузовые специального назначения
5914НР52,10.02.2021,480,63,РТС Заречный,Трактор
7192НР52,10.02.2021,480,82,РТС Заречный,Экскаватор
С358НС152,10.02.2021,480,15,Ремонтная бригада РТС Нагорный,Грузовые специального назначения
Р038ТК152,10.02.2021,480,159,РТС Нагорный,Грузовые специального назначения
С988АМ152,11.02.2021,86400,124,Аварийно-ремонтная служба,Грузовые специального назначения
С988АМ152,13.02.2021,86400,26,Аварийно-ремонтная служба,Грузовые специального назначения
С988АМ152,14.02.2021,86400,86,Аварийно-ремонтная служба,Грузовые специального назначения
С963АМ152,13.02.2021,86400,183,Аварийно-ремонтная служба,Грузовые специального назначения
С963АМ152,11.02.2021,86400,208,Аварийно-ремонтная служба,Грузовые специального назначения
Р049ТК152,13.02.2021,720,27,Аварийно-ремонтная служба,Грузовые специального назначения
Р049ТК152,14.02.2021,720,80,Аварийно-ремонтная служба,Грузовые специального назначения
Р103ТК152,13.02.2021,86400,470,Аварийно-ремонтная служба,Грузовые специального назначения
Р103ТК152,14.02.2021,86400,138,Аварийно-ремонтная служба,Грузовые специального назначения
С963АМ152,14.02.2021,86400,128,Аварийно-ремонтная служба,Грузовые специального назначения
Р103ТК152,11.02.2021,86400,224,Аварийно-ремонтная служба,Грузовые специального назначения
6808НР52,11.02.2021,86400,127,Аварийно-ремонтная служба,Экскаватор
6807НР52,13.02.2021,86400,5,Аварийно-ремонтная служба,Экскаватор
О016АВ152,11.02.2021,86400,117,Аварийно-ремонтная служба,Грузовые цистерны
О016АВ152,13.02.2021,86400,319,Аварийно-ремонтная служба,Грузовые цистерны
О016АВ152,14.02.2021,86400,161,Аварийно-ремонтная служба,Грузовые цистерны
О540УН152,14.02.2021,86400,7,Аварийно-ремонтная служба,Грузовые самосвалы
Р064ТК152,11.02.2021,480,236,Ремонтная бригада РТС Сормовский,Грузовые специального назначения
С939АМ152,11.02.2021,480,109,РТС Сормовский,Грузовые специального назначения
С340НС152,11.02.2021,480,152,РТС Сормовский,Грузовые специального назначения
2045НТ52,11.02.2021,480,123,РТС Сормовский,Грузовые специального назначения
7895АА52,11.02.2021,480,192,РТС Сормовский,Грузовые специального назначения
С355НС152,11.02.2021,480,75,РТС Нижегородский,Грузовые специального назначения
Р454НВ152,11.02.2021,480,66,РТС Нижегородский,Грузовые специального назначения
С352НС152,11.02.2021,480,149,РТС Нижегородский,Грузовые специального назначения
3419АА52,11.02.2021,480,162,РТС Нижегородский,Экскаватор
Р354РЕ152,11.02.2021,480,203,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р436НВ152,11.02.2021,480,159,РТС Ленинский,Грузовые специального назначения
О221ХМ152,11.02.2021,480,200,РТС Ленинский,Грузовые специального назначения
Р053ТК152,11.02.2021,480,96,Ремонтно-механическая служба,Грузовые специального назначения
2041АА52,11.02.2021,480,50,РТС Ленинский,Экскаватор
2046НТ52,11.02.2021,480,17,РТС Ленинский,Экскаватор
Р358РЕ152,13.02.2021,480,32,Ремонтная бригада РТС Нагорный,Грузовые специального назначения
Р077ТК152,11.02.2021,480,200,РТС Заречный,Грузовые специального назначения
5914НР52,11.02.2021,480,56,РТС Заречный,Трактор
7894АА52,11.02.2021,480,213,РТС Заречный,Экскаватор
С340НС152,13.02.2021,420,17,РТС Нижегородский,Грузовые специального назначения
Р354РЕ152,13.02.2021,420,60,РТС Нижегородский,Грузовые специального назначения
О221ХМ152,13.02.2021,420,158,РТС Нижегородский,Грузовые специального назначения
С988АМ152,12.02.2021,86400,29,Аварийно-ремонтная служба,Грузовые специального назначения
6807НР52,12.02.2021,86400,160,Аварийно-ремонтная служба,Экскаватор
6808НР52,12.02.2021,86400,35,Аварийно-ремонтная служба,Экскаватор
О016АВ152,12.02.2021,86400,109,Аварийно-ремонтная служба,Грузовые цистерны
Р103ТК152,12.02.2021,86400,118,Аварийно-ремонтная служба,Грузовые специального назначения
С963АМ152,12.02.2021,86400,602,Аварийно-ремонтная служба,Грузовые специального назначения
Р049ТК152,12.02.2021,86400,93,Аварийно-ремонтная служба,Грузовые специального назначения
Р064ТК152,12.02.2021,420,187,Ремонтная бригада РТС Сормовский,Грузовые специального назначения
С939АМ152,12.02.2021,420,122,РТС Сормовский,Грузовые специального назначения
2044НТ52,12.02.2021,420,13,РТС Сормовский,Грузовые специального назначения
7895АА52,12.02.2021,420,244,РТС Сормовский,Грузовые специального назначения
С340НС152,12.02.2021,420,211,Ремонтная бригада РТС Нижегородский,Грузовые специального назначения
С355НС152,12.02.2021,420,238,РТС Нижегородский,Грузовые специального назначения
Р454НВ152,12.02.2021,420,85,РТС Нижегородский,Грузовые специального назначения
3419АА52,12.02.2021,420,206,РТС Нижегородский,Экскаватор
Р053ТК152,12.02.2021,480,54,Ремонтно-механическая служба,Грузовые специального назначения
С309НС152,12.02.2021,420,248,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р354РЕ152,12.02.2021,420,104,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р436НВ152,12.02.2021,420,70,РТС Ленинский,Грузовые специального назначения
О221ХМ152,12.02.2021,420,189,РТС Ленинский,Грузовые специального назначения
Р358РЕ152,12.02.2021,420,207,Ремонтная бригада РТС Нагорный,Грузовые специального назначения
Р211СС152,12.02.2021,420,23,РТС Нагорный,Грузовые цистерны
Р038ТК152,12.02.2021,420,194,РТС Нагорный,Грузовые специального назначения
К217ОТ152,12.02.2021,420,62,РТС Нагорный,Грузовые специального назначения
2044НТ52,12.02.2021,420,13,РТС Нагорный,Экскаватор
7192НР52,12.02.2021,480,300,РТС Заречный,Экскаватор
7894АА52,12.02.2021,480,207,РТС Заречный,Экскаватор
5914НР52,12.02.2021,480,43,РТС Заречный,Трактор
Р077ТК152,12.02.2021,480,171,РТС Заречный,Грузовые специального назначения
С358НС152,12.02.2021,480,264,РТС Заречный,Грузовые специального назначения
Р061ТК152,12.02.2021,480,14,Ремонтная бригада РТС Заречный,Грузовые специального назначения
Р064ТК152,15.02.2021,480,61,Ремонтная бригада РТС Сормовский,Грузовые специального назначения
С939АМ152,15.02.2021,480,75,РТС Сормовский,Грузовые специального назначения
2046НТ52,15.02.2021,480,124,РТС Сормовский,Грузовые специального назначения
7895АА52,15.02.2021,480,202,РТС Сормовский,Грузовые специального назначения
Р436НВ152,15.02.2021,480,172,РТС Ленинский,Грузовые специального назначения
2046НТ52,15.02.2021,480,124,РТС Ленинский,Экскаватор
О581УН152,15.02.2021,480,5,РТС Ленинский,Самосвалы для перевозки грузов весом до 15 тонн
С309НС152,15.02.2021,480,114,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р354РЕ152,15.02.2021,480,84,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
С988АМ152,15.02.2021,86400,97,Аварийно-ремонтная служба,Грузовые специального назначения
6808НР52,15.02.2021,86400,27,Аварийно-ремонтная служба,Экскаватор
О016АВ152,15.02.2021,86400,252,Аварийно-ремонтная служба,Грузовые цистерны
С963АМ152,15.02.2021,86400,282,Аварийно-ремонтная служба,Грузовые специального назначения
Р049ТК152,15.02.2021,720,21,Аварийно-ремонтная служба,Грузовые специального назначения
Р038ТК152,13.02.2021,540,306,Ремонтно-механическая служба,Грузовые специального назначения
7894АА52,13.02.2021,360,107,Ремонтно-механическая служба,Грузовые специального назначения
Р053ТК152,15.02.2021,480,195,Ремонтно-механическая служба,Грузовые специального назначения
Р454НВ152,15.02.2021,480,37,РТС Нижегородский,Грузовые специального назначения
3419АА52,15.02.2021,480,7,РТС Нижегородский,Экскаватор
С358НС152,15.02.2021,480,262,Ремонтная бригада РТС Нагорный,Грузовые специального назначения
Р211СС152,15.02.2021,480,7,РТС Нагорный,Грузовые цистерны
Р038ТК152,15.02.2021,480,111,РТС Нагорный,Грузовые специального назначения
К217ОТ152,15.02.2021,480,34,РТС Нагорный,Грузовые специального назначения
Р077ТК152,15.02.2021,480,148,РТС Заречный,Грузовые специального назначения
С358НС152,15.02.2021,480,262,РТС Заречный,Грузовые специального назначения
5914НР52,15.02.2021,480,146,РТС Заречный,Трактор
Р064ТК152,16.02.2021,480,75,Ремонтная бригада РТС Сормовский,Грузовые специального назначения
О540УН152,16.02.2021,86400,7,Аварийно-ремонтная служба,Грузовые самосвалы
6807НР52,16.02.2021,86400,95,Аварийно-ремонтная служба,Экскаватор
О016АВ152,16.02.2021,86400,26,Аварийно-ремонтная служба,Грузовые цистерны
Р103ТК152,16.02.2021,86400,302,Аварийно-ремонтная служба,Грузовые специального назначения
С963АМ152,16.02.2021,86400,411,Аварийно-ремонтная служба,Грузовые специального назначения
Р049ТК152,16.02.2021,720,140,Аварийно-ремонтная служба,Грузовые специального назначения
Р211СС152,16.02.2021,480,47,РТС Сормовский,Грузовые цистерны
С939АМ152,16.02.2021,480,146,РТС Сормовский,Грузовые специального назначения
2045НТ52,16.02.2021,480,21,РТС Сормовский,Грузовые специального назначения
7895АА52,16.02.2021,480,173,РТС Сормовский,Грузовые специального назначения
Р436НВ152,16.02.2021,480,106,РТС Ленинский,Грузовые специального назначения
О221ХМ152,16.02.2021,480,28,РТС Ленинский,Грузовые специального назначения
2046НТ52,16.02.2021,480,7,РТС Ленинский,Экскаватор
О581УН152,16.02.2021,480,5,РТС Ленинский,Самосвалы для перевозки грузов весом до 15 тонн
С309НС152,16.02.2021,480,65,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
Р354РЕ152,16.02.2021,480,192,Ремонтная бригада РТС Ленинский,Грузовые специального назначения
2046НТ52,16.02.2021,-720,7,РТС Нижегородский,Экскаватор
О581УН152,16.02.2021,-720,5,РТС Нижегородский,Грузовые самосвалы
С963АМ152,16.02.2021,480,411,РТС Нижегородский,Грузовые специального назначения
С355НС152,16.02.2021,480,37,РТС Нижегородский,Грузовые специального назначения
3419АА52,16.02.2021,480,156,РТС Нижегородский,Экскаватор
С340НС152,16.02.2021,480,30,Ремонтная бригада РТС Нагорный,Грузовые специального назначения
К217ОТ152,16.02.2021,480,212,Ремонтная бригада РТС Нагорный,Грузовые специального назначения
Р358РЕ152,16.02.2021,480,101,Ремонтная бригада РТС Нагорный,Грузовые специального назначения
Р038ТК152,16.02.2021,480,16,РТС Нагорный,Грузовые специального назначения
Р077ТК152,16.02.2021,480,294,РТС Заречный,Грузовые специального назначения
7192НР52,16.02.2021,480,149,РТС Заречный,Экскаватор
